duration,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
58171,0,108,2024-10-21 12:41:00.000,,,2024-10-21 12:43:08.294,2024-10-21 12:43:08.294,108,1.4166666,82.410034,4.279999,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 12:42:00.000,8b5fd0b5-5051-46f8-8411-6f34f84ffc4a
36408,0,62,2024-10-21 12:42:00.000,,,2024-10-21 12:43:08.597,2024-10-21 12:43:08.597,62,1.25,45.51001,2.540001,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 12:43:00.000,c6cdb3a2-bc68-4d83-866e-bb6765f5ea00
10260,0,17,2024-10-21 12:43:00.000,,,2024-10-21 12:44:16.919,2024-10-21 12:44:16.919,17,1.2222222,12.54,0.67,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 12:44:00.000,00487990-ecd8-4cdb-8029-de56dd65bb7b
11261,0,18,2024-10-21 12:44:00.000,,,2024-10-21 12:44:18.082,2024-10-21 12:44:16.967,18,1.1756647,13.240001,0.71000004,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 12:45:00.000,49ab5e0a-ad74-4c65-a1c1-5b01a35fa34e
18609,0,32,2024-10-21 14:44:00.000,,,2024-10-21 14:45:12.604,2024-10-21 14:44:51.105,32,1.2848433,23.91,1.2,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 14:45:00.000,070afc9d-7687-455a-a815-33048b4f2002
38811,0,73,2024-10-21 14:45:00.000,,,2024-10-21 14:45:38.410,2024-10-21 14:45:12.653,73,1.4438896,56.04,2.9199982,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 14:46:00.000,85031bf8-7efb-40c1-b9ae-a4fc54e73b4b
56707,0,88,2024-10-21 14:46:00.000,,,2024-10-21 14:46:59.663,2024-10-21 14:46:06.528,110,1.408819,79.88997,4.309997,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 14:47:00.000,deba1005-4755-42f8-8528-44bf3f217462
26286,0,43,2024-10-21 14:47:00.000,,,2024-10-21 14:47:29.683,2024-10-21 14:47:00.164,43,1.2143139,31.919996,1.7099996,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 14:48:00.000,7c0be643-14f2-499f-84bd-9fb4eee0e1b9
60000,0,116,2024-10-21 14:50:00.000,,,2024-10-21 14:50:59.757,2024-10-21 14:50:03.740,124,1.5641646,93.849884,4.9599967,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 14:51:00.000,db36abb8-b5f9-4840-b779-e63dd6edcd5d
57622,0,98,2024-10-21 14:51:00.000,,,2024-10-21 14:53:08.692,2024-10-21 14:51:00.322,108,1.4013546,80.75001,4.76,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 14:52:00.000,c00ea7d2-5caf-4e67-98e0-6c52c86e6ea2
14874,0,25,2024-10-21 12:44:00.000,,,2024-10-21 12:53:01.237,2024-10-21 12:53:01.237,25,1.2222222,18.180054,1.0400009,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 12:45:00.000,a5b518b2-7ec9-46ba-9822-77e0802065c0
5414,0,10,2024-10-21 13:17:00.000,,,2024-10-21 13:35:00.136,2024-10-21 13:35:00.136,10,1.4166666,7.669922,0.5299988,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 13:18:00.000,c3e092fc-22ad-446c-9501-5b8487c7c327
5150,0,13,2024-10-21 14:08:00.000,,,2024-10-21 14:15:00.119,2024-10-21 14:15:00.119,13,2.0833333,10.72998,0.44999695,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 14:09:00.000,ea73cf93-e74c-4de2-9b01-7789e81e67ec
10267,0,18,2024-10-21 14:33:00.000,,,2024-10-21 14:35:00.021,2024-10-21 14:35:00.021,18,1.3333334,13.689941,0.94999695,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 14:34:00.000,afc0150c-0d82-4e04-8878-ad5800323de7
6549,3,12,2024-10-21 14:37:00.000,,,2024-10-21 14:45:08.263,2024-10-21 14:45:08.263,15,1.8611112,12.189941,0.73000336,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 14:38:00.000,5ea47e10-8f84-4811-8336-c141e25f2b13
12912,0,25,2024-10-21 14:43:00.000,,,2024-10-21 14:45:08.624,2024-10-21 14:45:08.624,25,1.4722222,19.01001,0.9300003,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 14:44:00.000,8a255009-cb29-4b9e-a12c-d5b76c14e694
6464,0,11,2024-10-21 14:44:00.000,,,2024-10-21 14:45:08.764,2024-10-21 14:45:08.764,11,1.25,8.080078,0.48999786,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 14:45:00.000,d78317d4-403b-4cfe-bd27-0229d1f8b110
40237,0,68,2024-10-21 14:45:00.000,,,2024-10-21 14:50:54.720,2024-10-21 14:45:08.959,68,1.2383847,49.83008,2.6200027,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 14:46:00.000,409242d5-41ac-4461-ae4d-bff21728baf3
47590,0,96,2024-10-21 14:46:00.000,,,2024-10-21 14:50:55.008,2024-10-21 14:50:55.008,96,1.5555556,74.03003,3.6500015,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 14:47:00.000,de148522-6fff-46c1-9fb8-c79bfa23af6a
29027,0,60,2024-10-21 14:47:00.000,,,2024-10-21 14:50:55.188,2024-10-21 14:50:55.188,60,1.5833334,45.95996,2.459999,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 14:48:00.000,42f55398-8a84-438f-bf44-ff4fc2b5224c
50392,0,100,2024-10-21 14:50:00.000,,,2024-10-21 14:51:46.284,2024-10-21 14:50:55.425,100,1.5321614,77.210205,4.010002,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 14:51:00.000,af1ddc20-9c2e-45f1-a984-b621fef800ab
60000,0,114,2024-10-21 14:52:00.000,,,2024-10-21 14:53:08.744,2024-10-21 14:53:08.744,118,1.506,90.36,4.72,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 14:53:00.000,76ef0bcf-7b82-461e-93ba-120e912fd10d
60000,0,110,2024-10-21 14:53:00.000,,,2024-10-21 14:53:59.974,2024-10-21 14:53:08.775,114,1.435667,86.14002,4.659997,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 14:54:00.000,2ebd20fe-2701-4a7c-aa07-555418c33a9b
60000,0,119,2024-10-21 14:54:00.000,,,2024-10-21 14:54:59.691,2024-10-21 14:54:00.526,119,1.5191643,91.149864,4.759997,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 14:55:00.000,362aaf65-0e54-407e-94af-9fdc3923bf01
60000,0,120,2024-10-21 14:55:00.000,,,2024-10-21 15:02:28.132,2024-10-21 14:55:00.228,120,1.5228324,91.36995,4.799998,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 14:56:00.000,0d84b048-af5a-4e24-afe1-f66513797f5f
57490,0,108,2024-10-21 14:51:00.000,,,2024-10-21 14:55:00.062,2024-10-21 14:51:46.635,108,1.4417895,82.88989,6.0799866,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 14:52:00.000,9e7416ee-0fdf-4399-ae1d-b4d01a7706f4
56833,0,110,2024-10-21 14:52:00.000,,,2024-10-21 14:55:00.331,2024-10-21 14:55:00.331,110,1.5,85.25,4.3099976,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 14:53:00.000,7abf45f5-86af-4431-a0da-fd4e4d3568ed
57454,0,108,2024-10-21 14:53:00.000,,,2024-10-21 14:55:00.439,2024-10-21 14:55:00.439,108,1.4444444,82.98999,4.6399994,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 14:54:00.000,fb7ff41f-43d9-4385-a56a-9f0f7450fb92
57469,0,113,2024-10-21 14:54:00.000,,,2024-10-21 14:55:12.975,2024-10-21 14:55:12.975,113,1.5277778,87.80005,4.4299927,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 14:55:00.000,b8f46662-1367-46ac-a8ca-bf8f74f1d91a
60000,0,115,2024-10-21 14:55:00.000,,,2024-10-21 14:57:30.143,2024-10-21 14:57:30.143,115,1.476001,88.56006,4.5599976,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 14:56:00.000,0359b1cf-f2b6-4b2d-9c17-7fb9799fbf63
57559,0,110,2024-10-21 14:56:00.000,,,2024-10-21 14:57:30.252,2024-10-21 14:57:30.252,110,1.4722222,84.73999,5.1100006,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 14:57:00.000,600df6da-5019-4509-87fd-ee23e77bba96
12292,0,22,2024-10-21 14:57:00.000,,,2024-10-21 14:57:30.323,2024-10-21 14:57:30.323,22,1.3333334,16.389893,0.8800049,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 14:58:00.000,eda8f382-0084-4c29-9d42-db9cf1b3c599
60000,0,109,2024-10-21 14:56:00.000,,,2024-10-21 15:02:28.202,2024-10-21 15:02:28.202,109,1.3626667,81.76,4.36,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 14:57:00.000,01beba77-4062-4a0f-9de8-6c6077ff9203
12520,0,21,2024-10-21 14:57:00.000,,,2024-10-21 15:02:28.243,2024-10-21 15:02:28.243,21,1.25,15.65,0.84,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 14:58:00.000,b46a2eb1-131b-4752-9549-af151cfc4bfa
60000,0,106,2024-10-21 16:43:00.000,,,2024-10-21 16:45:02.408,2024-10-21 16:43:12.087,106,1.3081671,78.49002,4.239999,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 16:44:00.000,6c988b34-cf83-421c-8549-3134f1e33377
60000,0,99,2024-10-21 16:44:00.000,,,2024-10-21 16:45:02.454,2024-10-21 16:45:02.454,111,1.3629999,81.78,4.44,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 16:45:00.000,3d336106-2531-4260-948e-821046fdecb5
60000,0,107,2024-10-21 16:45:00.000,,,2024-10-21 16:45:59.997,2024-10-21 16:45:02.524,107,1.3373333,80.24,4.2799973,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 16:46:00.000,2778f2bd-7066-48b4-8e0f-b395c958b735
60000,0,107,2024-10-21 16:46:00.000,,,2024-10-21 16:46:59.848,2024-10-21 16:46:00.599,107,1.3408333,80.450005,4.2699976,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 16:47:00.000,79d7c528-a027-42de-8082-b640923b3731
60000,0,112,2024-10-21 16:47:00.000,,,2024-10-21 16:47:59.863,2024-10-21 16:47:00.437,112,1.4020002,84.12001,4.479997,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 16:48:00.000,0e7d4980-6488-41e6-9b1d-d4ca0cd4eb26
55076,0,82,2024-10-21 16:48:00.000,,,2024-10-21 16:48:59.882,2024-10-21 16:48:00.432,103,1.300187,71.61004,4.1199975,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 16:49:00.000,00bb36a8-a107-45fd-bf45-e48342c7a227
27970,0,47,2024-10-21 16:49:00.000,,,2024-10-21 16:49:50.408,2024-10-21 16:49:00.450,47,1.2505814,34.98,1.8699993,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 16:50:00.000,91b0284a-10cb-433e-a448-242058bac375
27853,0,46,2024-10-21 16:50:00.000,,,2024-10-21 16:50:59.811,2024-10-21 16:50:17.151,46,1.2188724,33.949997,1.8299997,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 16:51:00.000,19961303-6a9e-4e7f-a674-6e4741f4209b
36034,0,62,2024-10-21 16:51:00.000,,,2024-10-21 16:51:59.892,2024-10-21 16:51:00.380,62,1.2851738,46.30998,2.469999,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 16:52:00.000,fcffc1c4-4e5d-4cf4-a01e-b8b657a61ad6
60000,0,105,2024-10-21 16:52:00.000,,,2024-10-21 16:52:59.840,2024-10-21 16:52:00.486,105,1.2958337,77.75002,4.1999974,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 16:53:00.000,135a2424-fbbe-46dc-904b-6e0680c18840
15860,0,26,2024-10-21 16:53:00.000,,,2024-10-21 16:53:14.960,2024-10-21 16:53:00.439,26,1.212435,19.229996,1.0400001,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 16:54:00.000,29f26c21-62d9-4ec6-b450-1f5c9313e55a
5583,0,11,2024-10-21 15:56:00.000,,,2024-10-21 16:15:00.104,2024-10-21 16:15:00.104,11,1.5277778,8.530029,0.3500061,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 15:57:00.000,9ea03e5e-5383-4bcf-8fcb-19fd08bdb781
39376,0,65,2024-10-21 16:43:00.000,,,2024-10-21 16:44:00.739,2024-10-21 16:43:57.402,65,1.2019811,47.33008,2.5499878,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 16:44:00.000,ade2b37f-e568-43d8-821d-11e7561bdd7f
55532,0,105,2024-10-21 16:44:00.000,,,2024-10-21 16:55:00.161,2024-10-21 16:44:01.065,105,1.4449259,80.240234,4.179947,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 16:45:00.000,399189b6-2b85-4b9a-8ec8-71f690d9928e
58327,0,105,2024-10-21 16:45:00.000,,,2024-10-21 16:55:00.211,2024-10-21 16:55:00.211,105,1.3611112,79.38989,4.199997,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 16:46:00.000,b0d1cdc6-b8a9-498b-9363-9f03610b0193
60000,0,112,2024-10-21 16:46:00.000,,,2024-10-21 16:55:00.366,2024-10-21 16:55:00.366,112,1.4283326,85.69995,4.4400024,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 16:47:00.000,9cc41205-68bc-43e0-a13f-c89705df8b02
60000,0,112,2024-10-21 16:47:00.000,,,2024-10-21 16:55:00.544,2024-10-21 16:55:00.544,112,1.4248332,85.48999,4.4799957,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 16:48:00.000,0fb0b0c3-9f66-40aa-9c0d-61702ef41728
57607,0,105,2024-10-21 16:48:00.000,,,2024-10-21 16:55:11.095,2024-10-21 16:55:11.095,105,1.3888888,80.01001,4.1100006,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 16:49:00.000,261b06ef-5e7a-4810-8cc5-ff7347795bb4
25237,0,45,2024-10-21 16:49:00.000,,,2024-10-21 16:55:11.287,2024-10-21 16:55:11.287,45,1.3333334,33.649902,1.7899933,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 16:50:00.000,98751573-1a42-46b9-869a-cf7c872b380e
21684,0,38,2024-10-21 16:50:00.000,,,2024-10-21 16:55:11.379,2024-10-21 16:55:11.379,38,1.3055556,28.310059,1.5,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 16:51:00.000,858a2074-5bc3-44c4-9a7f-ecb1d8154cf7
36628,0,64,2024-10-21 16:51:00.000,,,2024-10-21 16:55:11.473,2024-10-21 16:55:11.473,64,1.3055556,47.82007,2.5299988,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 16:52:00.000,f5961314-214e-4093-a763-23c8d5b8109e
60000,0,105,2024-10-21 16:52:00.000,,,2024-10-21 16:55:11.639,2024-10-21 16:55:11.639,105,1.2946656,77.67993,4.199997,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 16:53:00.000,f49a4ec5-c75d-4889-8fb5-c0abb54aee2f
15636,0,27,2024-10-21 16:53:00.000,,,2024-10-21 16:55:11.801,2024-10-21 16:55:11.801,27,1.2777778,19.97998,1.0800018,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 16:54:00.000,ee382a4a-6a23-42d2-9485-f707463e4b8d
5409,0,8,2024-10-21 16:58:00.000,,,2024-10-21 17:02:10.053,2024-10-21 17:02:10.053,8,1.0555556,5.71,0.32,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 16:59:00.000,806c90f1-d2a2-4b7b-9321-673852136cdb
60000,0,116,2024-10-21 17:01:00.000,,,2024-10-21 17:02:10.112,2024-10-21 17:02:10.112,123,1.5783331,94.7,5.03,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 17:02:00.000,f9568a9f-9ac6-4380-9050-88cd633691db
7310,0,4,2024-10-21 17:02:00.000,,,2024-10-21 17:02:10.688,2024-10-21 17:02:10.176,17,1.4129542,10.33,1.18,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 17:03:00.000,dc3515b8-5ac3-4115-9b8f-d2b47634a3dd
59122,0,108,2024-10-21 17:03:00.000,,,2024-10-21 17:04:28.542,2024-10-21 17:03:08.998,108,1.3881228,82.06996,4.3099985,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 17:04:00.000,f1801c2f-de90-4e03-a861-81eccc84ba43
44021,0,106,2024-10-21 17:01:00.000,,,2024-10-21 17:03:54.408,2024-10-21 17:01:18.374,106,1.9490683,85.80005,4.799988,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 17:02:00.000,a416b9dd-d480-4eee-9941-6e85b2df5905
10986,0,22,2024-10-21 17:02:00.000,,,2024-10-21 17:03:54.695,2024-10-21 17:03:54.695,22,1.5555556,17.090088,1.0200043,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 17:03:00.000,76830b7b-76c8-4d5b-8dc2-4f55c1dc43d6
32297,0,58,2024-10-21 17:04:00.000,,,2024-10-21 17:04:33.737,2024-10-21 17:04:28.586,58,1.3610978,43.95999,2.3199997,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 17:05:00.000,25d1d489-44cb-406b-adad-1f0afc1126e7
21784,0,33,2024-10-21 17:05:00.000,,,2024-10-21 17:05:41.748,2024-10-21 17:05:09.996,33,1.095264,23.859997,1.32,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 17:06:00.000,6a748a66-8efa-46de-b6d2-45cb67a742aa
2879,0,6,2024-10-21 17:06:00.000,,,2024-10-21 17:06:13.022,2024-10-21 17:06:13.022,6,1.6388888,4.72,0.23,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 17:07:00.000,814912aa-50db-4b64-92d4-5ce8dfc4a0e6
20257,0,37,2024-10-21 18:13:00.000,,,2024-10-21 18:13:17.467,2024-10-21 18:13:17.447,37,1.3659242,27.67,1.4599999,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 18:14:00.000,2ea4beac-3329-4641-af6e-bab4f56c96dd
21838,0,36,2024-10-21 18:14:00.000,,,2024-10-21 18:14:57.248,2024-10-21 18:14:15.316,36,1.224431,26.739998,1.3599998,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 18:15:00.000,6f70e5ce-8bdb-4b53-b155-076fed64bbf9
49386,0,86,2024-10-21 18:15:00.000,,,2024-10-21 18:15:45.081,2024-10-21 18:15:01.951,86,1.3070288,64.55,3.429998,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 18:16:00.000,3d9628cb-92bf-40e2-934f-ae489edae3df
25378,0,39,2024-10-21 18:16:00.000,,,2024-10-21 18:16:59.894,2024-10-21 18:16:37.783,49,1.4086858,35.750004,2.1099994,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 18:17:00.000,410f9a7d-1b03-4f05-9e21-ffb2c479ff0d
39027,0,61,2024-10-21 18:17:00.000,,,2024-10-21 18:17:38.521,2024-10-21 18:17:00.475,73,1.3580321,52.999996,2.92,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 18:18:00.000,0d33889b-225e-4d68-805c-bbb2795d126b
60000,0,100,2024-10-21 18:18:00.000,,,2024-10-21 18:18:59.704,2024-10-21 18:18:01.450,109,1.3399999,80.39999,4.349997,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 18:19:00.000,96daca40-ea78-4172-9de4-8cbb1a52636a
25545,0,42,2024-10-21 18:19:00.000,,,2024-10-21 18:19:26.247,2024-10-21 18:19:00.359,41,1.1818095,30.18999,1.6399995,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 18:20:00.000,98766b39-ad30-420e-af11-872fc4df38e1
49230,0,74,2024-10-21 18:23:00.000,,,2024-10-21 18:23:59.538,2024-10-21 18:23:16.959,85,1.2502474,61.54998,3.9999986,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 18:24:00.000,6b71654e-cdaa-448f-96b8-4179a5bb91ea
23888,0,40,2024-10-21 18:24:00.000,,,2024-10-21 18:24:59.595,2024-10-21 18:24:00.108,42,1.3157173,31.43,1.6599998,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 18:25:00.000,d4b2d623-0fef-49c8-b4cb-98dce43577e2
51002,0,97,2024-10-21 17:03:00.000,,,2024-10-21 17:05:35.671,2024-10-21 17:03:54.956,97,1.4603148,74.480225,3.8199768,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 17:04:00.000,e2353368-dfa9-499c-8fe0-117c0618a122
35176,6,60,2024-10-21 17:04:00.000,,,2024-10-21 17:05:36.089,2024-10-21 17:05:36.089,66,1.4444444,50.81006,2.800003,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 17:05:00.000,e5db14b1-5c82-49d0-9aba-37d8c6df5409
21995,0,35,2024-10-21 17:05:00.000,,,2024-10-21 17:05:36.781,2024-10-21 17:05:36.525,35,1.1388888,25.050049,1.4099884,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 17:06:00.000,59dd0e4d-12ea-45c5-9c5b-a55ceffca177
10173,7,10,2024-10-21 17:06:00.000,,,2024-10-21 17:15:00.242,2024-10-21 17:15:00.242,17,1.2777778,13.0,1.1000061,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 17:07:00.000,4066fc82-5139-447e-b82e-aa146d7a9d95
15281,0,35,2024-10-21 18:04:00.000,,,2024-10-21 18:04:40.024,2024-10-21 18:04:10.499,35,1.8624188,28.46045,1.3199768,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 18:05:00.000,305a6076-06cb-4500-9f60-c7fcee59dfd5
10717,0,19,2024-10-21 18:14:00.000,,,2024-10-21 18:15:00.027,2024-10-21 18:15:00.027,19,1.3333334,14.290039,0.7299957,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 18:15:00.000,99a94627-e5eb-428a-bcec-26a4e2267687
33424,0,62,2024-10-21 18:15:00.000,,,2024-10-21 18:23:51.860,2024-10-21 18:15:03.730,62,1.3959615,46.659912,2.4999847,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 18:16:00.000,3c47b399-1e83-4d7c-951f-6bc5ff80ca09
22297,0,40,2024-10-21 18:16:00.000,,,2024-10-21 18:23:52.108,2024-10-21 18:23:52.108,40,1.3333334,29.72998,1.5200043,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 18:17:00.000,7b00dc79-11d7-400f-b73f-ede19268e20b
36146,0,70,2024-10-21 18:17:00.000,,,2024-10-21 18:23:52.336,2024-10-21 18:23:52.336,70,1.4999999,54.21997,2.7599945,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 18:18:00.000,0fc28387-626f-4932-8201-48a44bbdd8a9
58972,0,105,2024-10-21 18:18:00.000,,,2024-10-21 18:23:52.489,2024-10-21 18:23:52.489,105,1.3333334,78.62988,4.2100067,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 18:19:00.000,c9463cbe-e7fd-457a-b782-5a2d7fe66131
25367,0,43,2024-10-21 18:19:00.000,,,2024-10-21 18:23:52.741,2024-10-21 18:23:52.741,43,1.25,31.70996,1.7200012,UTC+0200,BQ++8KZ2oB,com.sec.android.app.shealth,2024-10-21 18:20:00.000,2ae27d8e-85ff-4f8a-b873-0614494d731e
37189,0,68,2024-10-21 18:25:00.000,,,2024-10-21 18:25:59.394,2024-10-21 18:25:00.154,66,1.3347924,49.63999,2.619999,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 18:26:00.000,e3b49f58-4591-4fa6-853f-39b12a2d5acb
58445,0,90,2024-10-21 18:26:00.000,,,2024-10-21 18:26:59.635,2024-10-21 18:26:00.117,108,1.3080513,76.44999,5.3999968,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 18:27:00.000,a65b8d25-3ae7-4d83-91bd-7f5362adbc47
60000,0,113,2024-10-21 18:27:00.000,,,2024-10-21 18:27:59.848,2024-10-21 18:27:00.225,113,1.4191666,85.149994,4.519997,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 18:28:00.000,99d7fd57-2e57-4ba2-9216-9b1b2f5152d9
60000,0,110,2024-10-21 18:28:00.000,,,2024-10-21 18:28:59.920,2024-10-21 18:28:00.417,110,1.3763336,82.58001,4.399997,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 18:29:00.000,7f47ca0b-49fe-421d-90d2-78425aaec2e1
60000,0,108,2024-10-21 18:29:00.000,,,2024-10-21 18:29:59.883,2024-10-21 18:29:00.533,108,1.3395005,80.37003,4.3199973,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 18:30:00.000,e62aedc9-c38a-4f45-8373-611c4b85a568
59311,0,104,2024-10-21 18:30:00.000,,,2024-10-21 18:32:30.443,2024-10-21 18:30:00.489,104,1.3176129,78.15004,4.1499987,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 18:31:00.000,53d94b37-7e86-4901-ac49-c4e1753bfd7e
60000,0,106,2024-10-21 18:31:00.000,,,2024-10-21 18:32:30.483,2024-10-21 18:32:30.483,106,1.3275001,79.65,4.24,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 18:32:00.000,717150c4-3653-4e15-a8f4-63a4c5a34e30
59031,0,97,2024-10-21 18:32:00.000,,,2024-10-21 18:32:59.943,2024-10-21 18:32:30.523,104,1.3209951,77.979965,4.1599984,UTC+0200,ZnmBp6HqkF,com.sec.android.app.shealth,2024-10-21 18:33:00.000,07889998-9ae3-45ae-b8d3-069ebfaec45b
